8, 2379.6952803695694, 7.04196s
16, 74.30785245197498, 9.01888s
32, 1047.1298886326765, 12.50111s
64, 7828.811784042265, 16.46259s
128, 11471.714721749198, 27.46591s
256, 1465.5317926189562, 55.51793s
512, 21048.039725596416, 119.83962s
