7.04196, 9.01888, 12.50111, 16.46259, 27.46591, 55.51793, 119.83962
0.80279, 1.42675, 3.24528, 5.71700, 10.53437, 20.98886, 42.00942
63.81123, 66.21990, 65.83295, 68.75170, 75.63399, 94.46358, 136.03651
0.00100, 2.33756
0.47171, 0.97085, 1.79530, 3.58874, 7.93419, 14.66194, 37.10674
0.05760, 0.13763, 0.15658, 0.26417, 0.50912, 0.91279, 1.81907
